,tweet_id,tweet_url,tweet_text,ocr_text,class_label,image_path,image_url,label,in_mm,topic,has_ocr
2020,1222498391139053568,https://twitter.com/user/status/1222498391139053568,Your Coronavirus and Travel Questions Answered https://t.co/lgNt6fMtje https://t.co/yYStneaYvk,,No,images_labeled/train/1222498391139053568.jpg,http://pbs.twimg.com/media/EPcvzsGU8AEk8XX.jpg,0,True,covid,False
2015,1222506547919474688,https://twitter.com/user/status/1222506547919474688,"Moots, the Wuhan virus is spreading really fast. Please stay safe🥺🥺 I love you all❤️💜♥️ https://t.co/O6iPlA5Xgb",,No,images_labeled/train/1222506547919474688.jpg,http://pbs.twimg.com/media/EPc3NtAU4AAGHk9.jpg,0,True,covid,False
2012,1222499266331140098,https://twitter.com/user/status/1222499266331140098,"Coronavirus Cultured In Australian Lab For First Time In Step Towards A Vaccine
https://t.co/9nJmguIFBc https://t.co/OtHmAEUo7G",,Yes,images_labeled/train/1222499266331140098.jpg,http://pbs.twimg.com/media/EPcwl16X4AIuDH2.jpg,1,True,covid,False
2011,1222446771068112897,https://twitter.com/user/status/1222446771068112897,"Somali Students in Wuhan Speak of Fear, Loneliness, Hunger https://t.co/piF02FS2ev https://t.co/F4wZ9VHLlQ",,No,images_labeled/train/1222446771068112897.jpg,http://pbs.twimg.com/media/EPcA3CwXsAAb5XE.jpg,0,True,covid,False
1963,1222485695157153792,https://twitter.com/user/status/1222485695157153792,Photo: Man Wears Crash Helmet On Plane For Protection Against Coronavirus - https://t.co/IEexpAk25k https://t.co/MbftJ0Es8E,,No,images_labeled/train/1222485695157153792.jpg,http://pbs.twimg.com/media/EPckQtjXUAAm_dC.jpg,0,True,covid,False
2009,1222811589155356673,https://twitter.com/user/status/1222811589155356673,THE plane booked to evacuate hundreds of Brits from coronavirus-hit Wuhan has been blocked from leaving China.https://t.co/Ut6N56e6EY https://t.co/9RpZHqGjTP,,Yes,images_labeled/train/1222811589155356673.jpg,http://pbs.twimg.com/media/EPhMqE3WkAAnUK2.jpg,1,True,covid,False
1986,1222448981940363266,https://twitter.com/user/status/1222448981940363266,The guy sat opposite me on the train either has the coronavirus or a heavy cold. I'm not taking any chances. 😷 https://t.co/iA9sjLYzwe,,No,images_labeled/train/1222448981940363266.jpg,http://pbs.twimg.com/media/EPcC3f1WkAAUdSb.jpg,0,True,covid,False
1985,1222838066303262720,https://twitter.com/user/status/1222838066303262720,"There's no evidence that animals or pets, such as dogs or cats, can be infected with the new ＃coronavirus at present, according to the World Health Organization ( @WHO ). https://t.co/LWVLlSIvYO","Can pets at home
spread the new
coronavirus
(2019-nCOV)?
At present, there is no evidence that
companion animals / pets such as dogs or cats
can be infected with the new coronavirus.
However, it is always a good idea to wash
your hands with soap and water after contact
with pets. This protects you against various
common bacteria such as E. coli and
Salmonella that can pass between pets and
humans.
World Health
Organization
#Coronavirus
",Yes,images_labeled/train/1222838066303262720.jpg,http://pbs.twimg.com/media/EPhkvAxUwAEToBV.jpg,1,True,covid,True
1984,1222395554778488832,https://twitter.com/user/status/1222395554778488832,"Apparently we might have a Coronavirus case in MD. 
. . So if you see me with some gloves on &amp; a face mask, mind your business. I rather be safe than sorry.  😷 https://t.co/fZbFBNIWY3","WBOC TV 16 Delmarva's News Leader
WBOC O
15 mins · O
The CDC is investigating 110 cases of the
coronavirus in the U.S. One of those cases is right
here in Maryland. ==>> http://www.wb... See More
EMERGENCY
WBOC.COM
Wicomico Health Experts Ease Concerns After
First Coronavirus Case Being Investigated in MD
b 24
3 Comments 36 Shares
O Like
Comment
A Share
People You May Know
...
9+
",Yes,images_labeled/train/1222395554778488832.jpg,http://pbs.twimg.com/media/EPbSRDcW4AEMM9y.jpg,1,True,covid,True
1981,1222905715741716482,https://twitter.com/user/status/1222905715741716482,"You Don't Have the Coronavirus, It's Just a Cold. Get Some Mucinex While It Is On Sale https://t.co/2L3dm47Xm0 https://t.co/Rx48CmNUbh","MUCI NEX
COLD &
FLU
COLD &
FLU O
Mucinex
MAXIMUM STRENOTH
MAXIMUM STRENSTH
Mucinex
EFAST-MAX>
COLD & FLU
Mucinex
EFAST-MAX
600 mg guaifenesin
extended-release bi-layer tablets
EXPECTORANT
O NIGHT TIME COLD & FLU
Acetamiplen eted
Dhea - t t
lie- ente
TAR
12
HOUR
SORE TARO
EWA
ALL IN
ONE
ALL IN
ONE
/ Relieves Chest Congestion
Thins and Loosens Mucus
V Immediate and Extended Release
6 FL OZ (180 ml) ron AGES 12.
100 EXTENDED-RELEASE
BI-LAYER TABLETS
6 FL OZ (180 ml) FOR ALES 12.
",No,images_labeled/train/1222905715741716482.jpg,http://pbs.twimg.com/media/EPiiRHxUcAIKI7Z.jpg,0,True,covid,True
1976,1222902620559462401,https://twitter.com/user/status/1222902620559462401,"""Coronavirus worries weigh on stocks"" posted by Nagendra Bandi. Stocks are under pressure after China’s National Health Commission said the death toll from the coronavirus rose to 170 and that 7,711 people have been infected. https://t.co/DWImHiQAfo",,Yes,images_labeled/train/1222902620559462401.jpg,http://pbs.twimg.com/media/EPifc8oWkAAduyU.jpg,1,True,covid,False
1975,1222554049259528192,https://twitter.com/user/status/1222554049259528192,"Coronavirus outbreak tops 6,000 cases in China, exceeding SARS epidemic https://t.co/lgmvrrs1Cu https://t.co/zx5Fnqun5z",,Yes,images_labeled/train/1222554049259528192.jpg,http://pbs.twimg.com/media/EPdibSuU0AAuaVz.jpg,1,True,covid,False
2003,1222779968171569152,https://twitter.com/user/status/1222779968171569152,"Sultan Mahmud Airport management holds briefing on #coronavirus

https://t.co/ZHVs3knBEI https://t.co/rCgqSDSz7Z",,No,images_labeled/train/1222779968171569152.jpg,http://pbs.twimg.com/media/EPgv5LlUwAAPKOS.jpg,0,True,covid,False
1909,1222948739779833858,https://twitter.com/user/status/1222948739779833858,"About 3 months ago I was in China. To see the #coronavirus there and across the world is scary. 🥼 
I’m hoping modern medicine can help these victims.

📸 https://t.co/H7yC4R5hH5 via https://t.co/owSpeTm9Fh https://t.co/AKQYRHgrqJ",,No,images_labeled/train/1222948739779833858.jpg,http://pbs.twimg.com/media/EPjJZbrWoAEWTXM.jpg,0,True,covid,False
2150,1222579517249724418,https://twitter.com/user/status/1222579517249724418,Today we will be discussing the Coronavirus. Don’t miss it!! 1cst https://t.co/EwcoM4U3YN,,No,images_labeled/train/1222579517249724418.jpg,http://pbs.twimg.com/tweet_video_thumb/EPd5lj5XkAIyvRG.jpg,0,True,covid,False
2155,1222590177887080452,https://twitter.com/user/status/1222590177887080452,"UFC champ Zhang Weili furious with Joanna Jedrzejczyk over coronavirus jab, has a stern message for her upcoming opponent https://t.co/5O4Xkltt9c https://t.co/bPJZiSC8t9",,No,images_labeled/train/1222590177887080452.jpg,http://pbs.twimg.com/media/EPeDSEKX0AYJaRA.jpg,0,True,covid,False
2303,1222718809837932549,https://twitter.com/user/status/1222718809837932549,Canada's chief public health officer says no vaccine for coronavirus for a year https://t.co/itrdTgqSiZ https://t.co/Ohjw1uwwC2,,Yes,images_labeled/train/1222718809837932549.jpg,http://pbs.twimg.com/media/EPf4RysUwAEqNzS.jpg,1,True,covid,False
2300,1222819240731869184,https://twitter.com/user/status/1222819240731869184,Chong’s ministry in talks to ensure face mask supply due to Wuhan virus https://t.co/uvuOmU09ko https://t.co/Diexyj9GA3,"Diane
VO
Health
DEAR VALUED CUSTOMERS,
FACE MASK
TEMPORAPY OUT OF
STOCK @
PLEASE USE
NEXT DOOR
The Management
",Yes,images_labeled/train/1222819240731869184.jpg,http://pbs.twimg.com/media/EPhTnn1XUAAlray.jpg,1,True,covid,True
2294,1222832430756892679,https://twitter.com/user/status/1222832430756892679,Conspiracy theory: Dwight Schrute planned and started the coronavirus https://t.co/RvMPBkk6TQ,,No,images_labeled/train/1222832430756892679.jpg,http://pbs.twimg.com/ext_tw_video_thumb/1222832416399745026/pu/img/zAZJtOwp8vGPyqsc.jpg,0,True,covid,False
2289,1222708903726604288,https://twitter.com/user/status/1222708903726604288,"Coronavirus forces Apple, Google and other tech giants to take precautionary measures: Silicon Valley is bracing for the coronavirus outbreak to impact its bottom line as Google closed its offices in China and Apple said its production will be affected. https://t.co/JvGYonYpbx https://t.co/mddUtwoX8s",,Yes,images_labeled/train/1222708903726604288.jpg,http://pbs.twimg.com/media/EPfvRJ8VUAA-dpa.jpg,1,True,covid,False
2284,1222367390484353025,https://twitter.com/user/status/1222367390484353025,UK tells arrivals from Chinese city of Wuhan to “self-isolate” https://t.co/WmbbSlWH6R https://t.co/T3hOn0PBIS,"sky news
BREXIT COUNTDOWN
HEALTH SECRETARY: WE ASK ANYONE WHO HAS RETURNED
BREAKING NEWS TO THE UK FROM WUHAN IN THE LAST 14 DAYS TO SELF-ISOLATE
skynews.comSAYS PRINCE ANDREW HAS BEEN UNCOOPERATIVE IN THE JEFFREY EPSTEIN SEX TRAFFICKING INQUIRY BREAKING NEW
",Yes,images_labeled/train/1222367390484353025.jpg,http://pbs.twimg.com/media/EPa4qffX4AA0HEx.jpg,1,True,covid,True
2281,1222512069683052552,https://twitter.com/user/status/1222512069683052552,"As U-M continues to monitor the novel coronavirus outbreak, check these sources to stay up to date on relevant information.

https://t.co/Dr8pB8U93c https://t.co/Omm6P75EuT",,No,images_labeled/train/1222512069683052552.jpg,http://pbs.twimg.com/media/EPc8PAiXUAMYFeH.jpg,0,True,covid,False
2305,1222417159252578306,https://twitter.com/user/status/1222417159252578306,"BREAKING – The Deadly Coronavirus Hits 15 Most Tourists Countries, Travelers Under Panic https://t.co/YTRC33nUoM https://t.co/ogfOk8gDHv",,No,images_labeled/train/1222417159252578306.jpg,http://pbs.twimg.com/media/EPbl7Z2WAAU5cHc.jpg,0,True,covid,False
2278,1222507291297177600,https://twitter.com/user/status/1222507291297177600,Coronavirus latest: British family trapped in China &amp;apos;could be split up in evacuation&amp;apos; https://t.co/IvXkVlialy https://t.co/cpC4YK9vYh,,Yes,images_labeled/train/1222507291297177600.jpg,http://pbs.twimg.com/media/EPc35yxWAAEYDJ6.jpg,1,True,covid,False
2275,1222567368968159232,https://twitter.com/user/status/1222567368968159232,Coronavirus misinformation online spreads fear in China and U.S. https://t.co/oXDu0Z6PD6 https://t.co/G2l1PfvOMy,"CORONAVIRUS
IN THE U.S.
SOURCE: CDC
5 confirmed cases
WA
IL
73 pending cases
СА
26 states have
patients under
investigation
C AZ
",Yes,images_labeled/train/1222567368968159232.jpg,http://pbs.twimg.com/media/EPduivmUwAASE_x.jpg,1,True,covid,True
2272,1222511481377284096,https://twitter.com/user/status/1222511481377284096,Person traveling through Porter County isolated over coronavirus concerns – WTHR https://t.co/CNBE8dj7ov https://t.co/WWpjcqdSNG,,Yes,images_labeled/train/1222511481377284096.jpg,http://pbs.twimg.com/media/EPc7trGUYAIw4c8.jpg,1,True,covid,False
2268,1222435873775591426,https://twitter.com/user/status/1222435873775591426,"The team of medical professionals provided an insight to the rise of the Novel Coronavirus and advised Cabinet that the Caribbean and Guyana were at a relatively low risk, but that it is important to be prepared for any… https://t.co/jyMeP9JylF https://t.co/aTduWKqa7r",,No,images_labeled/train/1222435873775591426.jpg,http://pbs.twimg.com/media/EPb28u9XkAAL0Wl.jpg,0,True,covid,False
2267,1222880181624262656,https://twitter.com/user/status/1222880181624262656,Bond Report: Treasury yields deepen weeklong plunge as coronavirus worries keep investors on edge https://t.co/CDcLi8OSKm https://t.co/EeHDjQuIKZ,"MarketWatch
",Yes,images_labeled/train/1222880181624262656.jpg,http://pbs.twimg.com/media/EPiLC4dU4AAHhkd.jpg,1,True,covid,True
2263,1222740020706054144,https://twitter.com/user/status/1222740020706054144,Who needs sex when we're gonna get FUCKED because of the real batman #coronavirus https://t.co/jKLNB3niBA,,No,images_labeled/train/1222740020706054144.jpg,http://pbs.twimg.com/tweet_video_thumb/EPgLkMFXsAA9jdb.jpg,0,True,covid,False
2261,1222551675971538944,https://twitter.com/user/status/1222551675971538944,Woman Thanks Dog for Destroying Her Passport to Wuhan Right before Coronavirus Outbreak https://t.co/z3RtvKkJ3w https://t.co/d96MeJzwLr,,No,images_labeled/train/1222551675971538944.jpg,http://pbs.twimg.com/media/EPdgRSvX0AMWWqs.jpg,0,True,covid,False
2276,1222919555128758273,https://twitter.com/user/status/1222919555128758273,"Airlines remove hot food, blankets, magazines and more amid coronavirus outbreak https://t.co/E0vtrNdYRL https://t.co/bF2dNJX22h",,No,images_labeled/train/1222919555128758273.jpg,http://pbs.twimg.com/media/EPiu2fVUcAAcjFL.jpg,0,True,covid,False
2259,1222843217030406146,https://twitter.com/user/status/1222843217030406146,Jack Ma pledges US$14.5M to help fight coronavirus https://t.co/FjudG1vBuE https://t.co/SMcmyMBLjN,,Yes,images_labeled/train/1222843217030406146.jpg,http://pbs.twimg.com/media/EPhpaneWsAMHVkd.jpg,1,True,covid,False
2312,1222844847163428865,https://twitter.com/user/status/1222844847163428865,Breaking – Coronavirus: Russia shuts border with China https://t.co/xq0qvUeRXm https://t.co/nbkfWMuQUf,,Yes,images_labeled/train/1222844847163428865.jpg,http://pbs.twimg.com/media/EPhq6HHX4AAvtwP.jpg,1,True,covid,False
2320,1222761603260735488,https://twitter.com/user/status/1222761603260735488,This Coronavirus is ruining our plans https://t.co/eaNaaxgzrn,"HS
",No,images_labeled/train/1222761603260735488.jpg,http://pbs.twimg.com/tweet_video_thumb/EPgfMJwWoAADoDP.jpg,0,True,covid,True
2350,1222436571695271936,https://twitter.com/user/status/1222436571695271936,Gaming stocks slammed as China tourists to Macao fall amid coronavirus fears https://t.co/tdStX2mO6m https://t.co/u5sREbqP33,,Yes,images_labeled/train/1222436571695271936.jpg,http://pbs.twimg.com/media/EPb3lWyX4AAiuge.jpg,1,True,covid,False
2349,1222822214749294592,https://twitter.com/user/status/1222822214749294592,"Beijing's SARS hospital is under renovation, as a precaution in the face of the novel coronavirus outbreak https://t.co/G9v7lQB1jP https://t.co/HKpw9HvWBP",,Yes,images_labeled/train/1222822214749294592.jpg,http://pbs.twimg.com/media/EPhWUe5WoAAwMHA.jpg,1,True,covid,False
2348,1222849910573273088,https://twitter.com/user/status/1222849910573273088,Advice on Coronavirus https://t.co/tEx2WQ1N9R,"Public Health
England
A new infection has been
detected in Wuhan, China
(Novel Coronavirus)
If you have been to Wuhan, China, in the last
14 days and develop ANY of these symptoms,
contact a healthcare professional
Any of ....
If you develop
symptoms within
14 days of travel to
Wuhan, please stay
indoors and avoid
Cough
contact with others
where possible.
Ring 111 or call
your GP and tell
them that you have
travelled to Wuhan,
for free advice and
Runny
Sore
throat
nose
SS
treatment.
Fever
Difficulty
breathing
",Yes,images_labeled/train/1222849910573273088.jpg,http://pbs.twimg.com/media/EPhvgrHWsAEcVWD.jpg,1,True,covid,True
2344,1222606222001487872,https://twitter.com/user/status/1222606222001487872,Melbourne Researchers Grow First Coronavirus Sample https://t.co/jMsTMVkN20 https://t.co/Z2ijvQLs9L,,Yes,images_labeled/train/1222606222001487872.jpg,http://pbs.twimg.com/media/EPeR4UFVUAEz8IX.jpg,1,True,covid,False
2340,1222667427579944960,https://twitter.com/user/status/1222667427579944960,"Hi everyone! I would like to remind you that if these statistics were derived from the novel #coronavirus epidemic, there would be rioting, panic and lawlessness happening.  Get a grip, take a breath, and get your info from the @CDCgov and @WHO 

oh and get a fucking flu shot https://t.co/YCoxOtjPF8","CDC estimates that, from October 1, 2019, through January 18, 2020,
there have been:
15,000,000 – 21,000,000
7,000,000 – 10,000,000
flu medical visits
flu illnesses
140,000 – 250,000
8,200 – 20,000
flu hospitalizations
flu deaths
",Yes,images_labeled/train/1222667427579944960.jpg,http://pbs.twimg.com/media/EPfJiwyWoAAU5F3.jpg,1,True,covid,True
2339,1222476407164436482,https://twitter.com/user/status/1222476407164436482,"#coronavirus

Anatisha

//

It's scary https://t.co/8QSzQOSOeD",,No,images_labeled/train/1222476407164436482.jpg,http://pbs.twimg.com/media/EPcbzRyWoAEZfPM.jpg,0,True,covid,False
2316,1222827973637656577,https://twitter.com/user/status/1222827973637656577,Coronavirus who?? https://t.co/aY87QG4zxJ,"New coronavirus is easily distorted by
medical-grade alcohol. 75% proof alcohol or
Chlorine disinfectant can effectively eliminate the
coronavirus.
",Yes,images_labeled/train/1222827973637656577.jpg,http://pbs.twimg.com/media/EPhbirEU0AEYMDj.jpg,1,True,covid,True
2337,1222643850470096896,https://twitter.com/user/status/1222643850470096896,"If someone earnestly sent you the viral email urging avoidance of ""fried or spicy food"" to prevent #coronavirus (with nothing about crucial hand washing!), it's important to inform them the email is inauthentic and offer credible sources to  look into: https://t.co/AEpZPWrONb. https://t.co/wZYLSN7YPO","Wash your hands
Wash your hands with
soap and running water
when hands are visibly
dirty
your hands are not
visibly dirty,
frequently clean them
by using alcohol-based
hand rub or soap and
If
water
World Health
Organization
",Yes,images_labeled/train/1222643850470096896.jpg,http://pbs.twimg.com/media/EPe0GizWsAAyTYx.jpg,1,True,covid,True
2328,1222417728792748033,https://twitter.com/user/status/1222417728792748033,"Photo of the Day?

A masked [and Tyveked] pilot parks an aircraft at the unloading area of Wuhan Tianhe international airport in China, amid the coronavirus outbreak.

Photograph: Xinhua/Barcroft Media https://t.co/Orrq5126jZ",,Yes,images_labeled/train/1222417728792748033.jpg,http://pbs.twimg.com/media/EPbmbd4U4AAF-8z.jpg,1,True,covid,False
2327,1222814457862283265,https://twitter.com/user/status/1222814457862283265,"Three Japanese evacuees from Wuhan test positive for virus, two had no symptoms https://t.co/MUwTpMKpIk https://t.co/dwny7hmarw",,Yes,images_labeled/train/1222814457862283265.jpg,http://pbs.twimg.com/media/EPhPRPfWoAEOacx.jpg,1,True,covid,False
2325,1222844482535616512,https://twitter.com/user/status/1222844482535616512,@BiancShe25 @carmelaadalla @solennheussaff i see. so yung “who traveled to the Philippines from wuhan through hong kong” is not accurate? https://t.co/G6s2NzBmkV,"ll Globe LTE
7:27 PM
CNN Philippines
000
399.1K Tweets
Tweets
Tweets & replies
Media
Likes
しいS
ULL
CNN Philippines
A 38-year-old Chinese woman who
traveled to the Philippines from Wuhan
through Hong Kong is the country's first
@cnnphilipp... 1h v
CNN
Philippines
case of novel coronavirus. She is
currently admitted in a government
hospital in Metro Manila.
Interational Health
Survellance
Philippines confirms first case of
novel coronavirus
cnnphilippines.com
O 11
2797
154
CNN Philippines
@cnnphilipp... 1h v
Heavy to standstill traffic at EDSA-
Guadalupe. #CNNPHTrafficCenter +
Philippines
EDSA-Guadalupe
Q
",Yes,images_labeled/train/1222844482535616512.jpg,http://pbs.twimg.com/media/EPhqkJfUEAE-l-X.jpg,1,True,covid,True
2323,1222804631106940930,https://twitter.com/user/status/1222804631106940930,"WHO convenes emergency meeting over coronavirus outbreak in China

READ HERE: https://t.co/Kqxa7Hlotu https://t.co/ZfJLVMyPgg",,Yes,images_labeled/train/1222804631106940930.jpg,http://pbs.twimg.com/media/EPhGQabUwAAPd0a.jpg,1,True,covid,False
2322,1222849902239195137,https://twitter.com/user/status/1222849902239195137,Coronavirus: Avoid Visiting China - Ministry Of Health Urges Nigerians-https://t.co/uqTZtIZpQG https://t.co/u5xD8iyq3V,,Yes,images_labeled/train/1222849902239195137.jpg,http://pbs.twimg.com/media/EPhvgWfWkAENOsB.jpg,1,True,covid,False
2321,1222706528265760769,https://twitter.com/user/status/1222706528265760769,"@MoHFW_INDIA @Live_Hindustan
Vegetarian food is the best food in world!
Fight with coronavirus through @moayush recommended homeopathic medicine

          ""AARSENIC ALBUM 30""
         for 3 days empty stomach https://t.co/LnDB5bClOF","घातक बीमाटियों से बचाने
: में काटगट है शाकाहार
नई दिल्ली | एजेंटी
शाकाहाट के लान
चीन में कीरोना वायरस से 132 लोगों
की मौत के बाद शाकाहार के महत्व पर
चर्चा शुरू हो गई है। अब तक हुए
अध्ययनों में पाया गया है कि शाकाहार
कई घातक बीमारियों से दूर रखने में
कारगर है।
चीनी सरकार भी अब ज्यादा से
্যা भोजन का पावन अल्द
होता है। मासाारी भोजन की पदरे
मैं 36 से 60 बंटे लमागते हैं।
छल-सिा में कार्बहारईट,
प्ीटीन और दसा के साथवडुल े
आवश्यक हहैं।
াকারार में विटामिन,
एंटीऑकर्सीडॅट, अमीनी एसिदड आदि
जसे तत्द भी होते हैं, औ कैसर
जैसी छातक बीमारी के ददाद में
मटटगार होते हैं।
সळाहारी भोजन में छाइबर भी
अधिक मात्रा में होते हैं जो पावन
किया में सहायक सेते हैं । इससी
जल्दी भूख भी नहीं लमती।
* शाकाहारी भोजन मधुमेह रोमी के
गुर्द और तंतरिका तं् की स्वस्थ
रता है। यह दजन घटाने में
ायक है।
फड़ी और बड़ी अंत ढा कैसर
शाळाहारियों में कम होता है।
व्याकि दे रेशामुकत फल और
सदिजयों का अधिक सेदन करते हैं।
* शाळाहारी भीजन गुर्दै से संबंधित
रोगों की रीकथाम में सहायक हो
सकता है।
""ज्यादा सब्जियां उगाने का आदेश दे
चुकी है। आशंका है कि देश के हुबेई
प्रांत में मांस के बाजारों से ही यह
जानलेवा वायरस लोगों तक पहुंचा है।
भारत में मांसाहारी की तुलना में
शाकाहारी लोग ज्यादा हैं। एक अध्ययन
के
अनुसार, मनुष्य की आंतों से लेकर
पाचन प्रणाली के सभी अंग (जीभ,
दांत, होंठ) मांसाहार के लिए विल्कुल
उपयुक्त नहीं है।
जर्मनी में 10 प्रतिशत लोग
शाकाहारी : जर्मनी जनसंख्या की दृष्टि
से यूरोप का सबसे बड़ा देश है। यूरोप
में सर्वोच्चजीवनस्तर वाले देशीं के एक
सर्वे में वह 2016 मेतीसरेनंबर पर था।
पूरी तरह मांसाहारी संस्कृति और परंपरा
वाले जर्मनी में अब कम से कम 10
प्रतिशत लग पूरी तरह शाकाहार अपना
चुके हैं।
",Yes,images_labeled/train/1222706528265760769.jpg,http://pbs.twimg.com/media/EPftFhuUEAAuwtJ.jpg,1,True,covid,True
2331,1222553888290533376,https://twitter.com/user/status/1222553888290533376,The Fire God Mountain Hospital has been built to help contain the outbreak in Wuhan https://t.co/j9RCKh8Kzy,"2019年10月29日,火神山医院建设前情况(高分二号卫星影像)
@环球网
",No,images_labeled/train/1222553888290533376.jpg,http://pbs.twimg.com/media/EPdiRtXU4AQb3Dn.png,0,True,covid,True
2154,1222955149808697344,https://twitter.com/user/status/1222955149808697344,"1st Person-To-Person Spread Of Coronavirus Has Occurred In U.S., CDC Says https://t.co/zUQQuOrapJ https://t.co/PBhxLKNAIb",,Yes,images_labeled/train/1222955149808697344.jpg,http://pbs.twimg.com/media/EPjPOlGU0AA5TX5.jpg,1,True,covid,False
2252,1222521242550292480,https://twitter.com/user/status/1222521242550292480,"Unfortunately there is currently no vaccine to cure #coronavirus, so stay safe everyone! 😷🙏🙏🙏 https://t.co/d1ozUNRL5n","CORONAVİRUS
ALL YOU NEED TO KNOW
Coronaviruses are a large group of viruses
that are common among animals. In rare
cases, they are what scientists call zoonotic,
meaning they can be transmitted from
animals to humans.
The viruses can make people sick, usually
with a mild to moderate upper respiratory
tract illness, similar to a common cold.
PANAYNEWS
# DIGITAL
",Yes,images_labeled/train/1222521242550292480.jpg,http://pbs.twimg.com/media/EPdEkzhUEAMAA9i.jpg,1,True,covid,True
2233,1222685839131664387,https://twitter.com/user/status/1222685839131664387,"On Jan 29th, Zeng Guang, Chief Epidemiologist of China CDC said the 8 Wuhan citizens who said ""SARS"" was approaching again at the very beginning R ""respectable...They have some insights. As a public health expert, I hope to talk to them, to learn sth from them."" #coronaravirus https://t.co/bJe5zmCxk6","@中国日报V
【#专家说武汉被约谈的8人是可敬的#】 29日晚,中国疾控中心流行病学首席科学家曾光接受
鲁健专访。对于疫情初期8名武汉市民称“出现SARS被约谈,曾光表示:“这8个人是可敬的,
他们是忧国忧民,,有一定见解的。作为公共卫生专家,希望同他们对话,希望从他们身上学点
东西。”CCCTV4的微博视频
展开全文、
公
CCTV 4
高清
中文国际
今日
)流行病学科学家曾光谈疫情防控
",No,images_labeled/train/1222685839131664387.jpg,http://pbs.twimg.com/media/EPfaSX2WAAU2OHr.jpg,0,True,covid,True
2188,1222894248757850112,https://twitter.com/user/status/1222894248757850112,"Coronavirus to impact Apple products and supply chain, says Cook https://t.co/qsmmHzdUnr https://t.co/4oJ3lPmo3K",,Yes,images_labeled/train/1222894248757850112.jpg,http://pbs.twimg.com/media/EPiX1p1UcAMS4BV.jpg,1,True,covid,False
2186,1222541176932225024,https://twitter.com/user/status/1222541176932225024,One confirmed case in South Korea who flew from Wuhan had initially refused to provide his whereabouts for contact tracing because he was spending time with an unnamed woman (his wife is in Wuhan). #coronavirus https://t.co/FVFVDVSeKj,"飞天日记本
01-28 19:20 iPhone客户端
运
因韩国确诊的第三例肺炎患者(54岁男子)不肯
上报回国后的路径信息,疾病管理部不得已调出
他的信用卡消费记录确认路径。大家发现原来他
不肯上报路径信息是因为他向妻子说谎回韩国老
家陪妈妈,其实是出轨,横扫各大百货商店陪关
系不明女性游玩好几天●他20号从武汉回韩国
(他老婆在武汉),21到23去了各种百货商店、
新沙洞林荫道、江南整形外科、汉江公园、最后
都住在同一个酒店●●后两天去了老家看妈妈,
25号他终于被隔离了 官方推测他仅在汉江约
会那次就可能遇到74个人,网友说他极有可能传
染了他妈妈和那位女性,是集不伦、败伦、民弊
三位一体的历代级患者●●●
세 번째 확진자
A ト
12
19.09 509
1136 E 1891
2020.01.27. 1622 a
20일 21일 이동경로가 궁금했었는데.
이제 알았네요.
이새끼가 현 개민폐인이유 사흘간 병원안감. 동선 말
안해서 카드기록 뒤저서 동선 나왔는데 수도권인데다
동선과정이 아내도아닌 관계불명의 여성이랑 성형외
과두번가고 호텔에서 같이자고 한강데이트함 접촉자
74명에 부모님집감,같이잔 여자가 슈퍼전따자가 될
수도 있는상황, 모친 병결리시게 생김, 불륜,패륜,대규
모민폐 상위일체
も」 1123
교로니 바이리스 국내 세번째 이동경
21-RE A- 4 ARO- 4- ahr a U -
ERa-A N
258 76
E ag g an
Long 동선말안한 이유가 참
",No,images_labeled/train/1222541176932225024.jpg,http://pbs.twimg.com/media/EPdWuF6UcAEoLaW.jpg,0,True,covid,True
2185,1222945240014839811,https://twitter.com/user/status/1222945240014839811,@TwitchSupport your VOD servers got coronavirus too? I'm seeing this on all my subbed channels including major ones like @ESL https://t.co/iTtfs2zpaR,"These videos are temporarily
unavailable.
",No,images_labeled/train/1222945240014839811.jpg,http://pbs.twimg.com/media/EPjGNksXkAA6Tu7.jpg,0,True,covid,True
2181,1222952171915882498,https://twitter.com/user/status/1222952171915882498,British resident of Wuhan: 'Government won't let my wife leave with me' - video https://t.co/LE84VEIAF0 https://t.co/6E3yTTmDVT,,Yes,images_labeled/train/1222952171915882498.jpg,http://pbs.twimg.com/media/EPjMhPXW4AAblDz.jpg,1,True,covid,False
2180,1222805843315392512,https://twitter.com/user/status/1222805843315392512,Just In: South Korea confirms two more cases of coronavirus https://t.co/1PeAq9jY7A,,Yes,images_labeled/train/1222805843315392512.jpg,http://pbs.twimg.com/media/EPhHbCrX4AEf8vk.png,1,True,covid,False
2179,1222651970743414785,https://twitter.com/user/status/1222651970743414785,Canada draws on lessons from SARS to address novel coronavirus https://t.co/4KK6JTJtPE https://t.co/lRNgHttiM8,"Private
Property
Authorized Parking
Only
R Hospital
Main Entrance
Sunnybrook
M
Wing
EMERGENCY
Patient Transfer
D
Pick-up & Drop-off E
UF
Wing
Wing
Mental Health / Psychiatry
Sunnybrook Centre for
Independent Living
General Receiving
STOP
",No,images_labeled/train/1222651970743414785.jpg,http://pbs.twimg.com/media/EPe7fPBW4AA3Zzw.jpg,0,True,covid,True
